14-Oct-2022,85000H-15ALMX,Swap,Buy,328.00 EUR,288.17 EUR,NETT,N/A,175.00,-0.00,"-7,504.96","-7,178.71"
09-Nov-2022,85000H-15MI91,Swap,Buy,287.00 EUR,288.17 EUR,NETT,N/A,250.00,-0.00,314.18,300.53
11-Nov-2022,85000H-15NSIH,Swap,Buy,268.00 EUR,288.17 EUR,NETT,N/A,150.00,-0.00,"3,256.93","3,115.35"
11-Nov-2022,85000H-15NPW1,Swap,Buy,276.00 EUR,288.17 EUR,NETT,N/A,200.00,-0.00,"2,619.95","2,506.06"
,,,,,,Total for Prompt:,03-Jan-2024,775.00,0.00,"-1,313.90","-1,256.77"
,,,,,,Total for Month:,Jan,775.00,0.00,"-1,313.90","-1,256.77"
,,,,,,Total for Metal:,ALUMINIUM,"9,400.00",0.00,"-79,910.31","-79,228.03"
,,,,,,Overall Total:,,"9,400.00",0.00,"-79,910.31","-79,228.03"
,,,,,Page 9 of 11,,,,,,
"This statement is issued by J.P. Morgan SE ('J.P.Morgan'). This statement is the official statement of your account. Please review your statements for accuracy. Inaccuracies should be reported immediately to your account executive. If you do not report such inaccuracies or discrepancies, you will be deemed to have accepted and agreed to their",,,,,,,,,,,
"content. Any oral communication should be confirmed in writing. J.P. Morgan does not review and accept as binding any statements sent by you to J.P. Morgan and in the event of any conflict between statements sent to J.P.Morgan and those issued by J.P. Morgan, statements issued by J.P. Morgan shall be conclusive. The approximate time of",,,,,,,,,,,
transactions detailed herein will be provided upon request.,,,,,,,,,,,

,,,,,J.P. Morgan SE,
,,,,,"TaunusTurm, Taunustor 1,",
,,,,,"Frankfurt am Main, 60310",
,,,,,SwitchBoard:,+44 (0) 20 7742 4000
,,,,,Trading:,+44 (0) 20 7134 1043
,,,,,Facsimile:,+44 (0) 20 3043 6817
,,,,,MetalsCredit@JPMorgan.com,
,,,,,JPMorgan.com/commodities,
,,,Summary,,,
Commodity,CCY,Net Qty,Net Delta Qty,Undiscounted Profit/Loss (Inc.,Discounted Profit/Loss (Inc. Comm),
,,,,Comm),,
ALUMINIUM,USD,"9,400.00",0.00,"-79,910.31",,"-79,228.03"
Total,USD,"9,400.00",0.00,"-79,910.31",,"-79,228.03"
,,,Page 10 of 11,,,
"This statement is issued by J.P. Morgan SE ('J.P.Morgan'). This statement is the official statement of your account. Please review your statements for accuracy. Inaccuracies should be reported immediately to your account executive. If you do not report such inaccuracies or discrepancies, you will be deemed to have accepted and agreed to their",,,,,,
"content. Any oral communication should be confirmed in writing. J.P. Morgan does not review and accept as binding any statements sent by you to J.P. Morgan and in the event of any conflict between statements sent to J.P.Morgan and those issued by J.P. Morgan, statements issued by J.P. Morgan shall be conclusive. The approximate time of",,,,,,
transactions detailed herein will be provided upon request.,,,,,,

,,J.P. Morgan SE,
,,"TaunusTurm, Taunustor 1,",
,,"Frankfurt am Main, 60310",
,,SwitchBoard:,+44 (0) 20 7742 4000
,,Trading:,+44 (0) 20 7134 1043
,,Facsimile:,+44 (0) 20 3043 6817
,,MetalsCredit@JPMorgan.com,
,,JPMorgan.com/commodities,
Stocks held on your behalf :-,,,
Commodity,Quantity,Market Value,
NONE,NONE,NONE,
Letters of credit or guarantees of which we are the beneficiary :-,,,
Amount,Currency,Expiry Date,
NONE,NONE,NONE,
,,Page 11 of 11,
"This statement is issued by J.P. Morgan SE ('J.P.Morgan'). This statement is the official statement of your account. Please review your statements for accuracy. Inaccuracies should be reported immediately to your account executive. If you do not report such inaccuracies or discrepancies, you will be deemed to have accepted and agreed to their",,,
"content. Any oral communication should be confirmed in writing. J.P. Morgan does not review and accept as binding any statements sent by you to J.P. Morgan and in the event of any conflict between statements sent to J.P.Morgan and those issued by J.P. Morgan, statements issued by J.P. Morgan shall be conclusive. The approximate time of",,,
transactions detailed herein will be provided upon request.,,,
